date,ar,avg_15,avg_252,std_252,ar_shift
1972-01-03,0.7604775352840774,,,,
1972-01-04,0.7603371551173306,,,,
1972-01-05,0.7606362380004125,,,,
1972-01-06,0.7604818514129581,,,,
1972-01-07,0.760296143737332,,,,
1972-01-10,0.7601135274885537,,,,
1972-01-11,0.7597296209428533,,,,
1972-01-12,0.7596914373686708,,,,
1972-01-13,0.7599464432734202,,,,
1972-01-14,0.7595695195120111,,,,
1972-01-17,0.7595350344331063,,,,
1972-01-18,0.7592214650500475,,,,
1972-01-19,0.7587294512505591,,,,
1972-01-20,0.7581904570850311,,,,
1972-01-21,0.7581758007358357,0.7596754453794801,,,
1972-01-24,0.7585290204723993,0.7595455443920348,,,
1972-01-25,0.7583048077727086,0.75941005456906,,,
1972-01-26,0.7584875021707651,0.7592668055137501,,,
1972-01-27,0.7585593113778925,0.7591386361780791,,,
1972-01-28,0.7591460810049243,0.759061965329252,,,
1972-01-31,0.7587930972569554,0.7589739366471454,,,
1972-02-01,0.7583771519032197,0.7588837720445033,,,
1972-02-02,0.7582596434601424,0.7587883191172681,,,
1972-02-03,0.7582009141066357,0.7586719505061491,,,
1972-02-04,0.7578961046640904,0.7585603895162877,,,
1972-02-07,0.7581133907373789,0.7584656132699058,,,
1972-02-08,0.7578293641746456,0.758372806544879,,,
1972-02-09,0.7577312934675182,0.7583062626926763,,,
1972-02-10,0.7573705713448995,0.7582516036433342,,,
1972-02-11,0.7574460250533357,0.7582029519311675,,,
1972-02-14,0.7571252138545925,0.7581093648233137,,,
1972-02-15,0.7568331632505423,0.7580112551885027,,,
1972-02-16,0.7568542236649953,0.7579023699547847,,,
1972-02-17,0.7565211283873194,0.7577664910887465,,,
1972-02-18,0.7566006277841234,0.7575967942073597,,,
1972-02-22,0.7564501562919745,0.7574405981430277,,,
1972-02-23,0.7562515998308385,0.7572988946715355,,,
1972-02-24,0.7558090921461151,0.7571355245839337,,,
1972-02-25,0.75523230674833,0.7569376174267133,,,
1972-02-28,0.7549089011920088,0.7567384705285745,,,
1972-02-29,0.7548497703871528,0.7565208958385594,,,
1972-03-01,0.7548256615203831,0.756320648994942,,,
1972-03-02,0.7542777699672559,0.7560904140949245,,,
1972-03-03,0.7539602348590861,0.7558630583292036,,,
1972-03-06,0.7539909936562565,0.7556327229027316,,,
1972-03-07,0.7537583381548265,0.7554082645227472,,,
1972-03-08,0.7534415960369477,0.7551821600418409,,,
1972-03-09,0.7529159591518586,0.7549196090742984,,,
1972-03-10,0.7528848010111152,0.7546771872492182,,,
1972-03-13,0.753045900172387,0.7544402054084357,,,
1972-03-14,0.7519700202533556,0.7541415296725279,,,
1972-03-15,0.7516511887632686,0.7538348356013566,,,
1972-03-16,0.751591930691958,0.7535536915044128,,,
1972-03-17,0.7509368408265008,0.7532673271096242,,,
1972-03-20,0.7505566206026736,0.7529771750703351,,,
1972-03-21,0.7515153770267475,0.7527548821796414,,,
1972-03-22,0.7510611438749788,0.7525039143366145,,,
1972-03-23,0.7515697347073975,0.7523233786526239,,,
1972-03-24,0.751334209326535,0.752148310283787,,,
1972-03-27,0.751261172016694,0.7519663221744829,,,
1972-03-28,0.7510817356020207,0.7517878820042959,,,
1972-03-29,0.7512066690682471,0.7516388868730493,,,
1972-03-30,0.7509321743130905,0.7515066345504647,,,
1972-04-03,0.7507060062201933,0.7513613815644032,,,
1972-04-04,0.750622786791399,0.7511998406723375,,,
1972-04-05,0.7507064383122256,0.751115601876262,,,
1972-04-06,0.7503891046475869,0.7510314629352166,,,
1972-04-07,0.7505854471850555,0.7509643640347564,,,
1972-04-10,0.7500373028374582,0.750904394835487,,,
